ID,Class,Percent,Subclass
7132308627553012998,Smile,0.97,item
7134442965841349893,Smile,0.97,item
7135871698351459589,Smile,0.97,item
7137452934169693445,Smile,0.97,item
7089835241518468358,Smile,0.97,item
7105780795553369350,Smile,0.97,item
7113498817177079045,Smile,0.97,item
7114005491491114245,Smile,0.97,item
7118548034631257350,Smile,0.97,item
7117411123879496966,Smile,0.96,item
7139708633780096262,Smile,0.96,item
7139908004136111365,Smile,0.96,item
7143612096566152454,Smile,0.96,item
7146324665932254470,Smile,0.96,item
7148047416015473926,Smile,0.96,item
7150447853561826566,Smile,0.96,item
7159604487873727750,Smile,0.96,item
7132140612509289733,Smile,0.96,item
7133219317318946053,Smile,0.96,item
7133651309135383813,Smile,0.96,item
7136300933276847365,Smile,0.96,item
7136995684112239877,Smile,0.96,item
7138447266934902022,Smile,0.96,item
7098446430410509574,Smile,0.96,item
7115050482179050758,Smile,0.96,item
7115908390257233157,Smile,0.96,item
7130026941838560518,Smile,0.96,item
7144132461633490181,Smile,0.96,item
7147701638466227483,Smile,0.96,item
7118447789050252549,Smile,0.95,item
7142967289648893190,Smile,0.95,item
7145826714134826245,Smile,0.95,item
7147701569931250971,Smile,0.95,item
7151832676020800774,Smile,0.95,item
7152858343596444933,Smile,0.95,item
7153657340649147653,Smile,0.95,item
7157885377854917893,Smile,0.95,item
7158144174741703942,Smile,0.95,item
7160077729751207174,Smile,0.95,item
7080869391818034437,Smile,0.95,item
7128500027785301253,Smile,0.95,item
7136379591353994502,Smile,0.95,item
7138228572757527813,Smile,0.95,item
7141157625621728539,Smile,0.95,item
7148610297132076293,Smile,0.95,item
7148896985003789573,Smile,0.95,item
7115174031162215686,Smile,0.94,item
7149669297449635077,Smile,0.94,item
7151392476425751813,Smile,0.94,item
7112083747981282566,Smile,0.94,item
7136566420170689797,Smile,0.94,item
7138398745724603653,Smile,0.94,item
7116603296168643845,Smile,0.94,item
7140298643613011206,Smile,0.94,item
7149556336248835333,Smile,0.94,item
7146179525116693765,Smile,0.93,item
7152675505647504645,Smile,0.93,item
7156690165040303366,Smile,0.93,item
7131402728286342405,Smile,0.93,item
7136616220123581701,Smile,0.93,item
7137637065616821509,Smile,0.93,item
7063056140233477381,Smile,0.93,item
7104696926154640645,Smile,0.93,item
7148003823674543365,Smile,0.93,item
7122222543594949893,Smile,0.92,item
7140661248114330886,Smile,0.92,item
7147862083529411846,Smile,0.92,item
7149031825040510214,Smile,0.92,item
7105323365124099334,Smile,0.92,item
7106978987645209862,Smile,0.92,item
7138821558675541254,Smile,0.92,item
7141054704879930650,Smile,0.92,item
7111662867442568454,Smile,0.91,item
7122086528389614853,Smile,0.91,item
7152116839567363334,Smile,0.91,item
7159681566732520710,Smile,0.91,item
7123644695338650885,Smile,0.91,item
7129679899866057989,Smile,0.91,item
7131742778471599366,Smile,0.91,item
7144518704032697605,Smile,0.91,item
7147312977522232581,Smile,0.91,item
7147851475446811910,Smile,0.91,item
7157057448648494341,Smile,0.9,item
7158530372194536709,Smile,0.9,item
7131493637380132102,Smile,0.9,item
7132523699927813382,Smile,0.9,item
7115560675824422149,Smile,0.89,item
7152631322714934533,Smile,0.89,item
7151055678486990085,Smile,0.89,item
7147299061391969542,Smile,0.87,item
7157743729426697477,Smile,0.87,item
7159697847498083590,Smile,0.87,item
7066417148989869317,Smile,0.87,item
7071421113565302021,Smile,0.87,item
7156652813647449350,Smile,0.87,item
7132807218776263942,Smile,0.87,item
7140012090147736837,Smile,0.86,item
7070249608659733765,Smile,0.86,item
7141520592070511877,Smile,0.85,item
7145237663451188485,Smile,0.85,item
7129999617961381125,Smile,0.85,item
7131015973125115142,Smile,0.85,item
7133605923712437509,Smile,0.85,item
7115921826542292229,Smile,0.84,item
7158521705323842821,Smile,0.83,item
7122794926173080837,Smile,0.83,item
7113136404560874758,Smile,0.83,item
7157020210602528005,Smile,0.82,item
7091393052891188486,Smile,0.82,item
7092749301910228229,Smile,0.82,item
7119143272429161733,Smile,0.81,item
7127056462550961414,Smile,0.8,item
7149171658169847045,Smile,0.8,item
7136940493316951302,Smile,0.79,item
7065341195483876614,Smile,0.78,item
7135082587084557574,Smile,0.78,item
7122549024854412550,Smile,0.77,item
7114771950823542021,Smile,0.76,item
7120262614063516934,Smile,0.76,item
7153972048652422406,Smile,0.75,item
7126678238155279621,Smile,0.75,item
7128889890720304390,Smile,0.75,item
7099888985132076293,Smile,0.75,item
7092558000208006406,Smile,0.72,item
7129273713110813958,Smile,0.72,item
7143238576904490245,Smile,0.72,item
7107033337377590534,Smile,0.7,item
7101601199119404293,Smile,0.69,item
7086541110549630214,Smile,0.68,item
7139626415502150917,Slope,0.72,item
7145488577718258950,Slope,0.67,item
7070128350324444422,Slope,0.52,item
7118506591141317894,Sleeve,0.87,item
7139482352639577349,Sleeve,0.87,item
7141114627265400091,Sleeve,0.87,item
7141387420041301254,Sleeve,0.87,item
7142888038056676614,Sleeve,0.87,item
7146179525116693765,Sleeve,0.87,item
7146324665932254470,Sleeve,0.87,item
7148165010315906310,Sleeve,0.87,item
7148520263263489286,Sleeve,0.87,item
7149936616763591941,Sleeve,0.87,item
7152675505647504645,Sleeve,0.87,item
7155321319637126405,Sleeve,0.87,item
7156690165040303366,Sleeve,0.87,item
7157020210602528005,Sleeve,0.87,item
7157804530199989509,Sleeve,0.87,item
7157847876784131333,Sleeve,0.87,item
7158052776289881350,Sleeve,0.87,item
7158521705323842821,Sleeve,0.87,item
7158643102306127110,Sleeve,0.87,item
7159239303468436742,Sleeve,0.87,item
7159557630355115270,Sleeve,0.87,item
7160037888611126534,Sleeve,0.87,item
7064664440586784005,Sleeve,0.87,item
7066751976314260742,Sleeve,0.87,item
7067269906789698822,Sleeve,0.87,item
7067563025925934341,Sleeve,0.87,item
7070845941233847558,Sleeve,0.87,item
7072412369091038469,Sleeve,0.87,item
7073822265774738693,Sleeve,0.87,item
7076116013917555973,Sleeve,0.87,item
7076427165595634950,Sleeve,0.87,item
7077539969274744069,Sleeve,0.87,item
7078718005881933062,Sleeve,0.87,item
7079407127881616645,Sleeve,0.87,item
7081645441070288134,Sleeve,0.87,item
7083844583129468166,Sleeve,0.87,item
7084358549110803717,Sleeve,0.87,item
7151517516244864262,Sleeve,0.87,item
7151583849414266117,Sleeve,0.87,item
7152116839567363334,Sleeve,0.87,item
7152844420998548742,Sleeve,0.87,item
7153666557539798277,Sleeve,0.87,item
7154301373570436358,Sleeve,0.87,item
7154705772268489989,Sleeve,0.87,item
7156652813647449350,Sleeve,0.87,item
7159536039252577542,Sleeve,0.87,item
7159773640030997766,Sleeve,0.87,item
7159943895445441797,Sleeve,0.87,item
7124801453247548678,Sleeve,0.87,item
7126936109073976582,Sleeve,0.87,item
7127337681721232646,Sleeve,0.87,item
7128500027785301253,Sleeve,0.87,item
7130323797961362694,Sleeve,0.87,item
7131402728286342405,Sleeve,0.87,item
7132157906039966982,Sleeve,0.87,item
7133614538678734085,Sleeve,0.87,item
7135414659745598725,Sleeve,0.87,item
7135871698351459589,Sleeve,0.87,item
7136940493316951302,Sleeve,0.87,item
7138089810849287430,Sleeve,0.87,item
7138527757897567493,Sleeve,0.87,item
7062402803955895558,Sleeve,0.87,item
7063056140233477381,Sleeve,0.87,item
7063796844056349958,Sleeve,0.87,item
7064190592317803781,Sleeve,0.87,item
7085324220741307654,Sleeve,0.87,item
7086614121264942341,Sleeve,0.87,item
7087591665371811078,Sleeve,0.87,item
7088316573802433798,Sleeve,0.87,item
7089481423274446085,Sleeve,0.87,item
7090524242105732358,Sleeve,0.87,item
7091253327048035589,Sleeve,0.87,item
7091758287066008838,Sleeve,0.87,item
7092369809890905350,Sleeve,0.87,item
7092477436805319942,Sleeve,0.87,item
7095723355453656326,Sleeve,0.87,item
7096096774833704197,Sleeve,0.87,item
7096832957746367750,Sleeve,0.87,item
7099379012430056710,Sleeve,0.87,item
7099550451242241286,Sleeve,0.87,item
7099764815983381766,Sleeve,0.87,item
7099888985132076293,Sleeve,0.87,item
7100134048596544773,Sleeve,0.87,item
7103154638966312197,Sleeve,0.87,item
7103840751318076677,Sleeve,0.87,item
7105519138545634565,Sleeve,0.87,item
7105713995880926469,Sleeve,0.87,item
7106844381990227206,Sleeve,0.87,item
7106978987645209862,Sleeve,0.87,item
7107385550352485638,Sleeve,0.87,item
7108017827633777925,Sleeve,0.87,item
7108429259739237637,Sleeve,0.87,item
7109059273841265925,Sleeve,0.87,item
7109193503279729926,Sleeve,0.87,item
7109498468439248134,Sleeve,0.87,item
7110129616353840390,Sleeve,0.87,item
7110533131853188358,Sleeve,0.87,item
7110701288920321285,Sleeve,0.87,item
7110957493630668038,Sleeve,0.87,item
7111636339702893829,Sleeve,0.87,item
7113502596731538694,Sleeve,0.87,item
7113869723741310214,Sleeve,0.87,item
7114241554511940869,Sleeve,0.87,item
7115161088219565317,Sleeve,0.87,item
7115908390257233157,Sleeve,0.87,item
7116161583075560710,Sleeve,0.87,item
7116479466896919814,Sleeve,0.87,item
7116603296168643845,Sleeve,0.87,item
7117590392270327046,Sleeve,0.87,item
7118068834459782405,Sleeve,0.87,item
7120262614063516934,Sleeve,0.87,item
7121132876665556229,Sleeve,0.87,item
7124422079616797958,Sleeve,0.87,item
7124813427159158021,Sleeve,0.87,item
7127590125525060869,Sleeve,0.87,item
7127992687994653958,Sleeve,0.87,item
7128738573448269062,Sleeve,0.87,item
7130977879478816005,Sleeve,0.87,item
7131433205214792966,Sleeve,0.87,item
7132102394170674437,Sleeve,0.87,item
7132473192811203845,Sleeve,0.87,item
7133186727350488326,Sleeve,0.87,item
7133912686697434373,Sleeve,0.87,item
7134369947496500485,Sleeve,0.87,item
7134893199759265030,Sleeve,0.87,item
7136707730529717509,Sleeve,0.87,item
7137146595920841989,Sleeve,0.87,item
7138453696609848581,Sleeve,0.87,item
7140298643613011206,Sleeve,0.87,item
7142468971042721029,Sleeve,0.87,item
7143985301768260870,Sleeve,0.87,item
7144775317385678085,Sleeve,0.87,item
7145481950466182406,Sleeve,0.87,item
7145806251039984901,Sleeve,0.87,item
7146557443433041157,Sleeve,0.87,item
7148003823674543365,Sleeve,0.87,item
7149556336248835333,Sleeve,0.87,item
7149641900260166917,Sleeve,0.87,item
7149642241395494149,Sleeve,0.87,item
7149659243052944646,Sleeve,0.87,item
7145488577718258950,Sleeve,0.86,item
7148047416015473926,Sleeve,0.86,item
7085046178991115525,Sleeve,0.86,item
7138398745724603653,Sleeve,0.86,item
7089039417771445509,Sleeve,0.86,item
7094662998941256966,Sleeve,0.86,item
7101701941406878981,Sleeve,0.86,item
7109123796791086342,Sleeve,0.86,item
7111749502607887622,Sleeve,0.86,item
7115399262267051270,Sleeve,0.86,item
7128173922306084102,Sleeve,0.86,item
7129126634917088517,Sleeve,0.86,item
7149648521845591302,Sleeve,0.86,item
7080134790862736645,Sleeve,0.85,item
7138228572757527813,Sleeve,0.85,item
7101975218754751749,Sleeve,0.85,item
7131839191364799750,Sleeve,0.85,item
7145165221307501829,Sleeve,0.84,item
7089368226307591430,Sleeve,0.84,item
7149172319502486790,Sleeve,0.83,item
7157726007166881030,Sleeve,0.83,item
7076797582801915141,Sleeve,0.83,item
7107305834954231045,Sleeve,0.83,item
7149031825040510214,Sleeve,0.82,item
7112496550059855109,Sleeve,0.82,item
7140785051674905861,Sleeve,0.81,item
7145237663451188485,Sleeve,0.81,item
7158596845634178309,Sleeve,0.81,item
7137993262245121286,Sleeve,0.81,item
7141054704879930650,Sleeve,0.81,item
7108337871236517126,Sleeve,0.8,item
7150120665184505093,Sleeve,0.75,item
7157773223302679814,Sleeve,0.74,item
7136914418784374021,Sleeve,0.73,item
7132847399856393478,Sleeve,0.72,item
7141713561314757894,Sleeve,0.71,item
7103562833891200261,Sleeve,0.7,item
7123715891203755270,Skyscraper,0.93,item
7134063597352733958,Skyscraper,0.89,item
7135609362550148357,Skyscraper,0.87,item
7071197537096436998,Skyscraper,0.85,item
7088744830511090950,Skyscraper,0.75,item
7093178046353558790,Sky,0.97,item
7096609712170470662,Sky,0.97,item
7112908634236980485,Sky,0.97,item
7127753826043448581,Sky,0.97,item
7144772057631411462,Sky,0.96,item
7152178193699572997,Sky,0.96,item
7086922462612491526,Sky,0.96,item
7111453112619011333,Sky,0.96,item
7123715891203755270,Sky,0.96,item
7123910264365387013,Sky,0.96,item
7151758742588230918,Sky,0.95,item
7152235693681478918,Sky,0.95,item
7071197537096436998,Sky,0.95,item
7134063597352733958,Sky,0.95,item
7088744830511090950,Sky,0.95,item
7089545896228064518,Sky,0.95,item
7115805808331377926,Sky,0.95,item
7116161583075560710,Sky,0.95,item
7120031316359384326,Sky,0.95,item
7149604068875357445,Sky,0.95,item
7083248844540005637,Sky,0.94,item
7087311194364611845,Sky,0.94,item
7118068834459782405,Sky,0.94,item
7135950309423074565,Sky,0.94,item
7139246317414501637,Sky,0.93,item
7065444812492737797,Sky,0.92,item
7081246455322676486,Sky,0.92,item
7102065633055067398,Sky,0.92,item
7104013118287711493,Sky,0.92,item
7133372760616750342,Sky,0.92,item
7152858343596444933,Sky,0.91,item
7125758348171005189,Sky,0.91,item
7138162343992675590,Sky,0.91,item
7070601289549286661,Sky,0.9,item
7119639753816820998,Sky,0.9,item
7120312213142801669,Sky,0.9,item
7126288473073487110,Sky,0.9,item
7066064825297718533,Sky,0.89,item
7065592011956505861,Sky,0.88,item
7068599846764104966,Sky,0.88,item
7136566420170689797,Sky,0.88,item
7140475103313284358,Sky,0.88,item
7060999274284240134,Sky,0.87,item
7122425160489094406,Sky,0.87,item
7130026941838560518,Sky,0.87,item
7077688304832875781,Sky,0.86,item
7118429763823242501,Sky,0.86,item
7089481423274446085,Sky,0.85,item
7149319902761880838,Sky,0.84,item
7145084190671899909,Sky,0.84,item
7148127975483968774,Sky,0.84,item
7144441092887284998,Sky,0.81,item
7156287294180199685,Sky,0.81,item
7067145545499856134,Sky,0.81,item
7087205529843551493,Sky,0.8,item
7144371995495419141,Sky,0.79,item
7132933035841850629,Sky,0.79,item
7131839191364799750,Sky,0.79,item
7128490493419343109,Sky,0.78,item
7098044177493019910,Sky,0.76,item
7098112045127666950,Sky,0.69,item
7074510669269290246,Sky,0.66,item
7079448453088152838,Sky,0.66,item
7133912686697434373,Sky,0.6,item
7119143272429161733,Skirt,0.82,object
7134678311376047366,Skirt,0.81,object
7094182326980136197,Skirt,0.74,object
7122595643461356806,Skin,0.98,item
7139708633780096262,Skin,0.98,item
7140079246764018949,Skin,0.98,item
7140333564603731206,Skin,0.98,item
7148564104536444165,Skin,0.98,item
7151539002359680262,Skin,0.98,item
7131113306244287750,Skin,0.98,item
7089835241518468358,Skin,0.98,item
7093551173436804357,Skin,0.98,item
7105780795553369350,Skin,0.98,item
7114785507883715846,Skin,0.97,item
7121793446779587845,Skin,0.97,item
7139176523604430086,Skin,0.97,item
7139266455882796294,Skin,0.97,item
7142967289648893190,Skin,0.97,item
7143330045069724934,Skin,0.97,item
7143612096566152454,Skin,0.97,item
7147701569931250971,Skin,0.97,item
7151165495662644485,Skin,0.97,item
7155628940395121926,Skin,0.97,item
7157057448648494341,Skin,0.97,item
7157477655632186629,Skin,0.97,item
7151733451157261573,Skin,0.97,item
7152483582596926725,Skin,0.97,item
7158062596438969605,Skin,0.97,item
7124436611969862918,Skin,0.97,item
7087925215933648134,Skin,0.97,item
7100951578751864070,Skin,0.97,item
7101419466721971461,Skin,0.97,item
7105002504735313157,Skin,0.97,item
7105437032914242822,Skin,0.97,item
7114005491491114245,Skin,0.97,item
7146908934715084037,Skin,0.97,item
7087591665371811078,Sitting,0.7,item
7110206942802414853,Sitting,0.69,item
7096401026974076166,Sitting,0.64,item
7121132876665556229,Sitting,0.64,item
7071601767384894725,Sitting,0.59,item
7109059273841265925,Singing,0.74,item
7157154489835851014,Singer,0.6,item
7132631064148757765,Singer,0.54,item
7158643102306127110,Simone é 13!_Eu estou pronta_para dizer:,1.0,text
7157899882932571398,Signage,0.69,item
7132480302617873669,Signage,0.68,item
7142592433547758854,Signage,0.66,item
7134678311376047366,Signage,0.65,item
7141020675409726726,Signage,0.63,item
7149374900640238853,Signage,0.63,item
7152119575239265542,Signage,0.63,item
7142842734926204166,Signage,0.63,item
7117603422920117509,Signage,0.51,item
7147862083529411846,Sign language,0.75,item
7145826714134826245,Sign language,0.7,item
7142842734926204166,Sign,0.6,item
7141020675409726726,Sign,0.57,item
7132480302617873669,Sign,0.57,item
7065612567703457030,Sidewalk,0.78,item
7159557630355115270,Shoulder,0.94,item
7156652813647449350,Shoulder,0.94,item
7141455832692149510,Shorts,0.96,item
7096401026974076166,Shorts,0.94,item
7101701941406878981,Shorts,0.93,object
7119639753816820998,Shorts,0.93,item
7070601289549286661,Shorts,0.92,item
7137827454768385285,Shorts,0.89,item
7113498817177079045,Shorts,0.89,item
7149171658169847045,Shorts,0.89,item
7127753826043448581,Shorts,0.88,item
7157016793855364358,Shorts,0.87,item
7098446430410509574,Shorts,0.85,item
7079448453088152838,Shorts,0.83,item
7151888457101675782,Shorts,0.83,item
7142468971042721029,Shorts,0.83,item
7149648521845591302,Shorts,0.83,object
7153657340649147653,Shorts,0.82,item
7121056105089780997,Shorts,0.81,item
7112891223710485766,Shorts,0.8,item
7091687771600964870,Shorts,0.78,item
7103938133783268614,Shorts,0.78,item
7141114627265400091,Shorts,0.77,item
7154031444111707397,Shorts,0.73,item
7071197537096436998,Shorts,0.73,object
7137801938913004806,Shorts,0.71,item
7124813427159158021,Shorts,0.71,item
7156287294180199685,Shorts,0.69,item
7137827454768385285,Shoe,0.97,item
7120270818977844485,Shoe,0.96,item
7096401026974076166,Shoe,0.96,item
7122172695969565958,Shoe,0.95,item
7140046388200525062,Shoe,0.95,item
7141114627265400091,Shoe,0.95,item
7136707730529717509,Shoe,0.95,item
7141455832692149510,Shoe,0.95,item
7138453696609848581,Shoe,0.93,object
7154301373570436358,Shoe,0.91,object
7139582514061905157,Shoe,0.88,object
7156287294180199685,Shoe,0.87,object
7158819669757922566,Shoe,0.86,object
7122606331973930246,Shoe,0.85,object
7143687631988100358,Shoe,0.82,object
7106251684451601669,Shoe,0.8,object
7119143272429161733,Shoe,0.77,object
7126866614175255814,Shoe,0.74,object
7142087873389546757,Shoe,0.68,object
7094182326980136197,Shoe,0.64,object
7089545896228064518,Shoe,0.6,object
7073822265774738693,Shoe,0.59,object
7131348039222004997,Shoe,0.58,object
7112599751098453253,Shoe,0.56,object
7138527757897567493,Shoe,0.54,object
7157697379070676230,Shoe,0.51,object
7140661248114330886,Shirt,0.95,item
7078383675930463494,Shirt,0.95,item
7117971542633499910,Shirt,0.95,item
7151392476425751813,Shirt,0.94,item
7160037888611126534,Shirt,0.94,item
7154301373570436358,Shirt,0.94,item
7154437709392661765,Shirt,0.94,item
7089481423274446085,Shirt,0.94,item
7091687771600964870,Shirt,0.94,item
7112861186873494790,Shirt,0.94,item
7113498817177079045,Shirt,0.94,item
7114366447660403973,Shirt,0.94,item
7134093185256590598,Shirt,0.94,item
7096401026974076166,Shirt,0.81,object
7138453696609848581,Shirt,0.81,object
7105519138545634565,Shirt,0.78,object
7111662867442568454,Shirt,0.77,object
7158052776289881350,Shirt,0.76,object
7157804530199989509,Shirt,0.73,object
7127247191990603014,Shirt,0.67,object
7118767343315979526,Shirt,0.61,object
7152483582596926725,Shirt,0.59,object
7127929445163355397,Shirt,0.57,object
7105323365124099334,Shirt,0.57,object
7157847876784131333,Shirt,0.54,object
7135871698351459589,Shirt,0.52,object
7123197776908832006,Shelving,0.89,item
7079053260639849733,Shelving,0.88,item
7117197139758959877,Shelving,0.88,item
7075478879296654598,Shelving,0.87,item
7103462756183035142,Shelving,0.87,item
7120746294724906246,Shelving,0.87,item
7128394440716209414,Shelving,0.87,item
7110206942802414853,Shelving,0.86,item
7122040247311191302,Shelving,0.85,item
7092369809890905350,Shelving,0.84,item
7121294140163378437,Shelving,0.84,item
7072043448102063366,Shelving,0.83,item
7111254294485126405,Shelving,0.83,item
7120925234470849798,Shelving,0.83,item
7123561385224621318,Shelving,0.83,item
7136167177450720517,Shelving,0.82,item
7077208151866494214,Shelving,0.81,item
7109792713993768198,Shelving,0.78,item
7086006648250060038,Shelving,0.71,item
7149614325265599749,Shelving,0.66,item
7103462756183035142,Shelf,0.95,item
7110206942802414853,Shelf,0.95,item
7120746294724906246,Shelf,0.95,item
7072043448102063366,Shelf,0.94,item
7075478879296654598,Shelf,0.94,item
7079053260639849733,Shelf,0.94,item
7117197139758959877,Shelf,0.94,item
7123197776908832006,Shelf,0.94,item
7123561385224621318,Shelf,0.94,item
7128394440716209414,Shelf,0.94,item
7075716132166061317,Shelf,0.93,item
7111254294485126405,Shelf,0.93,item
7120925234470849798,Shelf,0.93,item
7122040247311191302,Shelf,0.93,item
7136167177450720517,Shelf,0.93,item
7149614325265599749,Shelf,0.92,item
7092369809890905350,Shelf,0.92,item
7128173922306084102,Shelf,0.92,item
7077208151866494214,Shelf,0.91,item
7082379397931470086,Shelf,0.91,item
7121294140163378437,Shelf,0.91,item
7115207919750253830,Shelf,0.9,item
7071006829936954629,Shelf,0.89,item
7116603296168643845,Shelf,0.89,item
7086006648250060038,Shelf,0.88,item
7109792713993768198,Shelf,0.87,item
7099816445240036613,Shelf,0.85,item
7128738573448269062,Shelf,0.85,item
7143687631988100358,Shelf,0.61,item
7142533472563858694,Sharing,0.84,item
7074204796114259205,Sharing,0.84,item
7077950303974313221,Sharing,0.83,item
7084173192079756549,Sharing,0.82,item
7157057448648494341,Sharing,0.8,item
7113277412569287941,Sharing,0.8,item
7121355653561502982,Sharing,0.79,item
7123561385224621318,Sharing,0.79,item
7091095629585206534,Sharing,0.77,item
7112755760643198213,Sharing,0.77,item
7069541045318536453,Sharing,0.76,item
7159536039252577542,Sharing,0.76,item
7074970044110785798,Sharing,0.75,item
7118548034631257350,Sharing,0.74,item
7099888985132076293,Sharing,0.71,item
7086541110549630214,Sharing,0.7,item
7123326615911681285,Sharing,0.68,item
7071601767384894725,Sharing,0.67,item
7079448453088152838,Sharing,0.65,item
7141020675409726726,Sharing,0.59,item
7065229955612937478,Shadow,0.61,item
7135950309423074565,Shade,0.86,item
7083978495881202950,Serveware,0.85,item
7159999922224286982,Serveware,0.8,item
7141054704879930650,Selfie,0.72,item
7101601199119404293,Selfie,0.67,item
7131704024373464326,Selfie,0.65,item
7099379012430056710,Sedentas pelo desmame._PRESIDENTE_JAIR BOLS,1.0,text
7071288026923617541,Security,0.84,item
7129627878987451654,Security,0.79,item
7120262614063516934,Security,0.74,item
7125145950728752389,Security,0.7,item
7136902837463796998,Seabird,0.61,item
7148047416015473926,Se eu fosse...,1.0,text
7122152605270265093,Screenshot,0.8,item
7125542547786632453,Screenshot,0.8,item
7149648521845591302,Screenshot,0.8,item
7123006953135131909,Screenshot,0.78,item
7100870841805655301,Screenshot,0.77,item
7104003432595459334,Screenshot,0.77,item
7113212245017890053,Screenshot,0.77,item
7111127621680794886,Screenshot,0.76,item
7107033337377590534,Screenshot,0.73,item
7123326615911681285,Screenshot,0.73,item
7158760403244256517,Screenshot,0.71,item
7091074143952604421,Screenshot,0.71,item
7154750278674156805,Screenshot,0.7,item
7102065633055067398,Screenshot,0.69,item
7131879665454681349,Screenshot,0.69,item
7157773223302679814,Screenshot,0.68,item
7074510669269290246,Screenshot,0.67,item
7139626415502150917,Screenshot,0.65,item
7090880435936447750,Screenshot,0.65,item
7143600673618218246,Screenshot,0.56,item
7135818366207479046,Screenshot,0.55,item
7136685764212968710,Screenshot,0.54,item
7117411123879496966,Scarf,0.86,object
7145033272052010246,Santa claus,0.69,item
7125168996546022662,Salário_mínimo,1.0,text
7084358549110803717,Sad,1.0,face
7154705772268489989,Sad,1.0,face
7135154422933507333,Sad,1.0,face
7106170359279308037,Sad,1.0,face
7110533131853188358,Sad,1.0,face
7114005491491114245,Sad,1.0,face
7122040247311191302,Sad,1.0,face
7138572663148055814,Sad,1.0,face
7140818882641661189,Sad,1.0,face
7144518704032697605,Sad,1.0,face
7159946434735836422,SUPERMERCADO_BOLSOCARO_O preço mais alto dos últimos 30 anos._SUPERMERCADO_BOLSOCARO_O prec_OHA_O anos._SUPERMERCADO_BOLSOCARO_O preço mais alto dos últimos 30 anos._E_TAL_*B_I,1.0,text
7147031236970548485,SUPER Live_врден DA_Brasil da_ESPERANÇA!_el JA_26.09.2022_PRES,1.0,text
7087591665371811078,SUL_G_MAIS DE 326 MIL FAMÍLIAS_REGULARIZADAS COM TÍTULOS_EM TODO O BRASIL_PRESIDENTE_JAIR BOLSONARO,1.0,text
7131086087845465349,SPASTELZINHO_TAOKEY?_TEUS FOOTHIA FAMILIA LIBERBADE,1.0,text
7120031316359384326,SOMETRAVE,1.0,text
7093551173436804357,"SIDENTE_BAIR BOLSONARO_FUGINDO DO_""PARAÍSO SOCIALISTA""",1.0,text
7064190592317803781,SHE,1.0,text
7158521705323842821,SEM MEDO_DE SER_FELIZ_WIZA,1.0,text
7076116013917555973,SELVA!,1.0,text
7118714403372928262,"SE CAIR 13%, CAI R$2,00_DO PREÇO DO LITRO.",1.0,text
7118548034631257350,SANTANA/B_JAIR BOLSONARO_BOLSONA,1.0,text
7129627878987451654,SAMU_OHA_E se Lula não_tivesse sido Presidente?_m_58_***_REDE NACIONAL_*k_SAMU_192,1.0,text
7129869360520318214,Ruler,0.59,object
7066064825297718533,Rotorcraft,0.89,item
7149374900640238853,Room,0.64,item
7131704024373464326,Room,0.64,item
7069880658700553477,Room,0.62,item
7094404605777415429,Rock concert,0.67,item
7137338570527755525,Rock,0.62,item
7126288473073487110,Road surface,0.89,item
7065612567703457030,Road surface,0.88,item
7096609712170470662,Road surface,0.84,item
7093241475047296261,Road surface,0.78,item
7112933602408615174,Road,0.79,item
7096609712170470662,Road,0.78,item
7134063597352733958,Road,0.75,item
7065612567703457030,Road,0.73,item
7156250866666802437,Ringlet,0.79,item
7159326612197035269,Ringlet,0.66,item
7079053260639849733,Retail,0.74,item
7117197139758959877,Retail,0.68,item
7136902837463796998,Responder ao comentário de Sel_Lopes_Eu sou evangélica o_meu voto é pra o Lula!_LULA SEMPRE_ESTEVE DO_LADO DOS_CRISTÃOS,1.0,text
7146249449340226821,Residential area,0.81,item
7123910264365387013,Residential area,0.8,item
7123006953135131909,Renan Calheiros_Lula foi preso para não ser eleito._Bolsonaro quer ser eleito para não ser_preso._#LulaNo1ºTurno_@renanca... - 10h_Renan Calheiros_@renancalheiros_Boa senador ee_12:11 PM - 21 de jul de 2022. Twitter for iPhone,1.0,text
7090204992807685382,Rein,0.73,item
7126561370450988293,Red,0.83,item
7137757605404888325,Red,0.83,item
7118506591141317894,Red,0.82,item
7141114627265400091,Red,0.82,item
7144371995495419141,Red,0.82,item
7157312271696268549,Red,0.82,item
7123937868384308485,Red,0.82,item
7111662867442568454,Red,0.81,item
7139878521756847365,Red,0.81,item
7143953519387692294,Red,0.81,item
7145622898441489669,Red,0.81,item
7152874891794976006,Red,0.81,item
7114366447660403973,Red,0.81,item
7127929445163355397,Red,0.8,item
7134355976274070790,Red,0.8,item
7070128350324444422,Rectangle,0.9,item
7139626415502150917,Rectangle,0.88,item
7140714466550861061,Rectangle,0.87,item
7135818366207479046,Rectangle,0.85,item
7142592433547758854,Rectangle,0.84,item
7134678311376047366,Rectangle,0.84,item
7119275865011145990,Rectangle,0.8,item
7065229955612937478,Rectangle,0.8,item
7136685764212968710,Rectangle,0.8,item
7141020675409726726,Rectangle,0.74,item
7121357518953090310,Rectangle,0.73,item
7139878521756847365,Rectangle,0.68,item
7122226385124429061,Rectangle,0.61,item
7157726007166881030,Recreation,0.77,item
7137827454768385285,Recreation,0.77,item
7101701941406878981,Recreation,0.77,item
7154031444111707397,Recreation,0.76,item
7069059496814890245,Recreation,0.76,item
